Airlines_Name,Airline_Code,Flight_Number,Cabin_Class,Aircraft_Type,Departure_Time,Departure_Port,Arrival_Time,Arrival_Port,Duration_Time,Stop,Fare,Departure_Port_Name,Arrival_Port_Name
IndiGo,6E,6178,ECONOMY,Airbus A321,06:30:00,Bengaluru,13:45:00,Goa,07:15:00,1,6943,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,428,ECONOMY,Boeing 787,14:25:00,Bengaluru,21:20:00,Goa,06:55:00,1,8585,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2416,ECONOMY,Airbus A320,12:50:00,Bengaluru,21:20:00,Goa,08:30:00,1,8585,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2652,ECONOMY,Airbus A320,11:00:00,Bengaluru,21:20:00,Goa,10:20:00,1,8585,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2406,ECONOMY,Airbus A320,10:10:00,Bengaluru,21:20:00,Goa,11:10:00,1,8585,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2804,ECONOMY,Airbus A320,09:10:00,Bengaluru,21:20:00,Goa,12:10:00,1,8585,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2654,ECONOMY,Airbus A320,06:40:00,Bengaluru,13:30:00,Goa,06:50:00,1,9196,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2810,ECONOMY,Airbus A320,03:55:00,Bengaluru,13:30:00,Goa,09:35:00,1,9196,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,9482,ECONOMY,Airbus A321,04:30:00,Bengaluru,13:30:00,Goa,09:00:00,1,9275,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,9478,ECONOMY,Boeing 737,10:25:00,Bengaluru,21:20:00,Goa,10:55:00,1,9345,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2868,ECONOMY,Airbus A320,08:00:00,Bengaluru,21:20:00,Goa,13:20:00,1,10036,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2808,ECONOMY,Airbus A320,06:55:00,Bengaluru,13:30:00,Goa,06:35:00,1,10647,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2610,PREMIUMECONOMY,Airbus A320,18:45:00,Bengaluru,00:05:00,Goa,05:20:00,1,7828,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2418,PREMIUMECONOMY,Airbus A320,16:00:00,Bengaluru,00:45:00,Goa,08:45:00,1,10392,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2511,PREMIUMECONOMY,Airbus A320,15:30:00,Bengaluru,00:45:00,Goa,09:15:00,1,10392,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2665,PREMIUMECONOMY,Airbus A350,19:20:00,Bengaluru,02:15:00,Goa,06:55:00,1,10448,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2802,PREMIUMECONOMY,Airbus A320,18:45:00,Bengaluru,02:15:00,Goa,07:30:00,1,10448,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,2820,PREMIUMECONOMY,Airbus A320,18:05:00,Bengaluru,00:45:00,Goa,06:40:00,1,12280,Kempegowda International Airport,Goa Dabolim Airport
Air India,AI,9574,BUSINESS,Boeing 737,09:05:00,Bengaluru,14:30:00,Goa,05:25:00,1,28213,Kempegowda International Airport,Goa Dabolim Airport
IndiGo,6E,934,ECONOMY,Airbus A320,06:55:00,Bengaluru,09:25:00,Ayodhya,02:30:00,0,5190,Kempegowda International Airport,Maharishi Valmiki International Airport
Air India Express,IX,2508,ECONOMY,Airbus A320,08:50:00,Bengaluru,11:35:00,Ayodhya,02:45:00,0,5821,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,5051,ECONOMY,Airbus A321,10:10:00,Bengaluru,16:45:00,Ayodhya,06:35:00,1,7391,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,5089,ECONOMY,Airbus A321,07:15:00,Bengaluru,16:45:00,Ayodhya,09:30:00,1,7391,Kempegowda International Airport,Maharishi Valmiki International Airport
AkasaAir,QP,1736,ECONOMY,Boeing 7YL,03:50:00,Bengaluru,15:30:00,Ayodhya,11:40:00,1,7835,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,5011,ECONOMY,Airbus A321,11:25:00,Bengaluru,16:45:00,Ayodhya,05:20:00,1,8022,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,5205,ECONOMY,Airbus A321,04:55:00,Bengaluru,16:45:00,Ayodhya,11:50:00,1,8022,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,484,ECONOMY,Airbus A321,08:10:00,Bengaluru,16:15:00,Ayodhya,08:05:00,1,8025,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,5216,ECONOMY,Airbus A321,08:50:00,Bengaluru,16:45:00,Ayodhya,07:55:00,1,8213,Kempegowda International Airport,Maharishi Valmiki International Airport
AkasaAir,QP,1375,ECONOMY,Boeing 7YL,08:10:00,Bengaluru,15:30:00,Ayodhya,07:20:00,1,8301,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,537,ECONOMY,Airbus A320,10:10:00,Bengaluru,16:15:00,Ayodhya,06:05:00,1,8451,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,6923,ECONOMY,Airbus A320,05:10:00,Bengaluru,16:15:00,Ayodhya,11:05:00,1,9476,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,6178,ECONOMY,Airbus A321,06:30:00,Bengaluru,16:15:00,Ayodhya,09:45:00,1,11234,Kempegowda International Airport,Maharishi Valmiki International Airport
IndiGo,6E,6547,ECONOMY,Airbus A320,12:20:00,Bengaluru,14:25:00,Nasik,02:05:00,0,3899,Kempegowda International Airport,Nashik Airport (Ozar)
IndiGo,6E,194,ECONOMY,Airbus A320,06:20:00,Bengaluru,14:40:00,Nasik,08:20:00,1,5003,Kempegowda International Airport,Nashik Airport (Ozar)
IndiGo,6E,484,ECONOMY,Airbus A321,08:10:00,Bengaluru,16:50:00,Nasik,08:40:00,1,6063,Kempegowda International Airport,Nashik Airport (Ozar)
IndiGo,6E,537,ECONOMY,Airbus A320,10:10:00,Bengaluru,16:50:00,Nasik,06:40:00,1,6489,Kempegowda International Airport,Nashik Airport (Ozar)
IndiGo,6E,6178,ECONOMY,Airbus A321,06:30:00,Bengaluru,16:50:00,Nasik,10:20:00,1,9816,Kempegowda International Airport,Nashik Airport (Ozar)
Air India Express,IX,2451,ECONOMY,Airbus A320,07:05:00,Bengaluru,08:20:00,Cochin,01:15:00,0,2899,Kempegowda International Airport,Cochin International Airport
Air India Express,IX,2465,ECONOMY,Boeing 737,05:10:00,Bengaluru,06:30:00,Cochin,01:20:00,0,2899,Kempegowda International Airport,Cochin International Airport
Air India Express,IX,2541,ECONOMY,Airbus A320,08:30:00,Bengaluru,09:50:00,Cochin,01:20:00,0,2899,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,113,ECONOMY,Airbus A321,07:45:00,Bengaluru,08:55:00,Cochin,01:10:00,0,2899,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,7005,ECONOMY,Alenia ATR 42,08:05:00,Bengaluru,09:30:00,Cochin,01:25:00,0,2899,Kempegowda International Airport,Cochin International Airport
AllianceAir,9I,507,ECONOMY,Alenia ATR 42,11:20:00,Bengaluru,12:55:00,Cochin,01:35:00,0,2775,Kempegowda International Airport,Cochin International Airport
Air India Express,IX,1206,ECONOMY,Airbus A320,19:15:00,Bengaluru,20:35:00,Cochin,01:20:00,0,2993,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,6597,ECONOMY,Airbus A320,22:15:00,Bengaluru,23:20:00,Cochin,01:05:00,0,2994,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,6445,ECONOMY,Airbus A321,10:00:00,Bengaluru,11:10:00,Cochin,01:10:00,0,2994,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,703,ECONOMY,Airbus A320,12:45:00,Bengaluru,13:55:00,Cochin,01:10:00,0,2994,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,435,ECONOMY,Airbus A321,20:15:00,Bengaluru,21:20:00,Cochin,01:05:00,0,3195,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,602,ECONOMY,Airbus A320,15:20:00,Bengaluru,16:30:00,Cochin,01:10:00,0,3720,Kempegowda International Airport,Cochin International Airport
Air India Express,IX,1204,ECONOMY,Boeing 737,07:25:00,Bengaluru,13:00:00,Cochin,05:35:00,1,4300,Kempegowda International Airport,Cochin International Airport
Air India,AI,2887,ECONOMY,Airbus A320,13:35:00,Bengaluru,18:55:00,Cochin,05:20:00,1,6396,Kempegowda International Airport,Cochin International Airport
Air India,AI,523,ECONOMY,Airbus A319,08:50:00,Bengaluru,18:55:00,Cochin,10:05:00,1,7455,Kempegowda International Airport,Cochin International Airport
AkasaAir,QP,1736,ECONOMY,Boeing 7YL,03:50:00,Bengaluru,11:15:00,Cochin,07:25:00,1,8598,Kempegowda International Airport,Cochin International Airport
Air India,AI,2630,ECONOMY,Airbus A320,13:45:00,Bengaluru,19:15:00,Cochin,05:30:00,1,8856,Kempegowda International Airport,Cochin International Airport
Air India,AI,2610,ECONOMY,Airbus A320,18:45:00,Bengaluru,01:55:00,Cochin,07:10:00,1,8856,Kempegowda International Airport,Cochin International Airport
Air India,AI,2850,ECONOMY,Airbus A320,20:25:00,Bengaluru,01:55:00,Cochin,05:30:00,1,8916,Kempegowda International Airport,Cochin International Airport
Air India,AI,2854,ECONOMY,Airbus A320,17:55:00,Bengaluru,01:55:00,Cochin,08:00:00,1,8916,Kempegowda International Airport,Cochin International Airport
Air India,AI,2864,ECONOMY,Airbus A320,19:45:00,Bengaluru,01:55:00,Cochin,06:10:00,1,9006,Kempegowda International Airport,Cochin International Airport
Air India,AI,2858,ECONOMY,Airbus A320,02:15:00,Bengaluru,09:30:00,Cochin,07:15:00,1,9179,Kempegowda International Airport,Cochin International Airport
Air India,AI,2811,ECONOMY,Airbus A320,00:10:00,Bengaluru,09:30:00,Cochin,09:20:00,1,9179,Kempegowda International Airport,Cochin International Airport
Air India,AI,2852,ECONOMY,Airbus A320,10:30:00,Bengaluru,16:05:00,Cochin,05:35:00,1,9631,Kempegowda International Airport,Cochin International Airport
Air India,AI,2840,ECONOMY,Airbus A320,22:45:00,Bengaluru,07:00:00,Cochin,08:15:00,1,9631,Kempegowda International Airport,Cochin International Airport
Air India,AI,2645,ECONOMY,Airbus A320,21:25:00,Bengaluru,07:00:00,Cochin,09:35:00,1,9631,Kempegowda International Airport,Cochin International Airport
Air India,AI,2604,ECONOMY,Airbus A320,09:10:00,Bengaluru,16:05:00,Cochin,06:55:00,1,9690,Kempegowda International Airport,Cochin International Airport
Air India,AI,2846,ECONOMY,Airbus A321,08:25:00,Bengaluru,16:05:00,Cochin,07:40:00,1,9690,Kempegowda International Airport,Cochin International Airport
Air India,AI,2402,ECONOMY,Airbus A320,06:40:00,Bengaluru,16:05:00,Cochin,09:25:00,1,9690,Kempegowda International Airport,Cochin International Airport
IndiGo,6E,6439,ECONOMY,Airbus A321,06:25:00,Bengaluru,11:55:00,Gaya,05:30:00,1,5549,Kempegowda International Airport,Gaya International Airport
IndiGo,6E,5256,ECONOMY,Airbus A321,09:15:00,Bengaluru,16:30:00,Gaya,07:15:00,1,9792,Kempegowda International Airport,Gaya International Airport
IndiGo,6E,2021,ECONOMY,Airbus A321,04:50:00,Bengaluru,16:30:00,Gaya,11:40:00,1,9792,Kempegowda International Airport,Gaya International Airport
IndiGo,6E,175,ECONOMY,Airbus A321,10:35:00,Bengaluru,16:30:00,Gaya,05:55:00,1,10273,Kempegowda International Airport,Gaya International Airport
IndiGo,6E,2368,ECONOMY,Airbus A321,07:00:00,Bengaluru,16:30:00,Gaya,09:30:00,1,10273,Kempegowda International Airport,Gaya International Airport
IndiGo,6E,368,ECONOMY,Airbus A320,06:10:00,Bengaluru,08:10:00,Bhopal,02:00:00,0,4499,Kempegowda International Airport,Raja Bhoj International Airport
IndiGo,6E,6465,ECONOMY,Airbus A321,19:40:00,Bengaluru,21:40:00,Bhopal,02:00:00,0,4499,Kempegowda International Airport,Raja Bhoj International Airport
IndiGo,6E,441,ECONOMY,Airbus A320,20:40:00,Bengaluru,02:30:00,Bhopal,05:50:00,1,5165,Kempegowda International Airport,Raja Bhoj International Airport
IndiGo,6E,105,ECONOMY,Airbus A320,18:50:00,Bengaluru,02:30:00,Bhopal,07:40:00,1,5165,Kempegowda International Airport,Raja Bhoj International Airport
IndiGo,6E,528,ECONOMY,Airbus A321,16:45:00,Bengaluru,02:30:00,Bhopal,09:45:00,1,5165,Kempegowda International Airport,Raja Bhoj International Airport
IndiGo,6E,537,ECONOMY,Airbus A320,10:10:00,Bengaluru,21:00:00,Bhopal,10:50:00,1,5165,Kempegowda International Airport,Raja Bhoj International Airport
IndiGo,6E,684,ECONOMY,Airbus A320,22:30:00,Bengaluru,09:20:00,Bhopal,10:50:00,1,5165,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,9482,ECONOMY,Airbus A321,04:30:00,Bengaluru,05:45:00,Bhopal,01:15:00,1,7584,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,9480,ECONOMY,Airbus A320,20:40:00,Bengaluru,05:45:00,Bhopal,09:05:00,1,8186,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,9478,ECONOMY,Boeing 737,10:25:00,Bengaluru,05:45:00,Bhopal,19:20:00,1,8186,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2630,ECONOMY,Airbus A320,13:45:00,Bengaluru,19:45:00,Bhopal,06:00:00,1,8487,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2852,ECONOMY,Airbus A320,10:30:00,Bengaluru,19:45:00,Bhopal,09:15:00,1,8487,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2858,ECONOMY,Airbus A320,02:15:00,Bengaluru,12:05:00,Bhopal,09:50:00,1,8487,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2811,ECONOMY,Airbus A320,00:10:00,Bengaluru,12:05:00,Bhopal,11:55:00,1,8487,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2840,ECONOMY,Airbus A320,22:45:00,Bengaluru,12:05:00,Bhopal,13:20:00,1,8487,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2645,ECONOMY,Airbus A320,21:25:00,Bengaluru,12:05:00,Bhopal,14:40:00,1,8487,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2402,ECONOMY,Airbus A320,06:40:00,Bengaluru,12:05:00,Bhopal,05:25:00,1,8557,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2604,ECONOMY,Airbus A320,09:10:00,Bengaluru,19:45:00,Bhopal,10:35:00,1,8557,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2846,ECONOMY,Airbus A321,08:25:00,Bengaluru,19:45:00,Bhopal,11:20:00,1,8557,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2850,ECONOMY,Airbus A320,20:25:00,Bengaluru,12:05:00,Bhopal,15:40:00,1,8557,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2864,ECONOMY,Airbus A320,19:45:00,Bengaluru,12:05:00,Bhopal,16:20:00,1,8663,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2814,ECONOMY,Airbus A320,00:15:00,Bengaluru,05:45:00,Bhopal,05:30:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2661,ECONOMY,Airbus A320,21:20:00,Bengaluru,05:45:00,Bhopal,08:25:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2818,ECONOMY,Airbus A320,20:25:00,Bengaluru,05:45:00,Bhopal,09:20:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2665,ECONOMY,Airbus A350,19:20:00,Bengaluru,05:45:00,Bhopal,10:25:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2802,ECONOMY,Airbus A320,18:45:00,Bengaluru,05:45:00,Bhopal,11:00:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2820,ECONOMY,Airbus A320,18:05:00,Bengaluru,05:45:00,Bhopal,11:40:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2418,ECONOMY,Airbus A320,16:00:00,Bengaluru,05:45:00,Bhopal,13:45:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2511,ECONOMY,Airbus A320,15:30:00,Bengaluru,05:45:00,Bhopal,14:15:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,428,ECONOMY,Boeing 787,14:25:00,Bengaluru,05:45:00,Bhopal,15:20:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2416,ECONOMY,Airbus A320,12:50:00,Bengaluru,05:45:00,Bhopal,16:55:00,1,16630,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2406,ECONOMY,Airbus A320,10:10:00,Bengaluru,15:45:00,Bhopal,05:35:00,1,16887,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2804,ECONOMY,Airbus A320,09:10:00,Bengaluru,15:45:00,Bhopal,06:35:00,1,16887,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2868,ECONOMY,Airbus A320,08:00:00,Bengaluru,15:45:00,Bhopal,07:45:00,1,16887,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2808,ECONOMY,Airbus A320,06:55:00,Bengaluru,15:45:00,Bhopal,08:50:00,1,16887,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2654,ECONOMY,Airbus A320,06:40:00,Bengaluru,15:45:00,Bhopal,09:05:00,1,16887,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2810,ECONOMY,Airbus A320,03:55:00,Bengaluru,15:45:00,Bhopal,11:50:00,1,16887,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2414,ECONOMY,Airbus A320,03:05:00,Bengaluru,15:45:00,Bhopal,12:40:00,1,16887,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2652,PREMIUMECONOMY,Airbus A320,11:00:00,Bengaluru,05:45:00,Bhopal,18:45:00,1,20031,Kempegowda International Airport,Raja Bhoj International Airport
Air India,AI,2854,BUSINESS,Airbus A320,17:55:00,Bengaluru,12:05:00,Bhopal,18:10:00,1,49179,Kempegowda International Airport,Raja Bhoj International Airport
Air India Express,IX,1975,ECONOMY,Boeing 737,05:50:00,Bengaluru,09:10:00,Amritsar,03:20:00,0,5799,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,6288,ECONOMY,Airbus A321,08:55:00,Bengaluru,12:15:00,Amritsar,03:20:00,0,5799,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,6876,ECONOMY,Airbus A321,02:40:00,Bengaluru,07:35:00,Amritsar,04:55:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,2174,ECONOMY,Airbus A321,15:15:00,Bengaluru,21:10:00,Amritsar,05:55:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,2381,ECONOMY,Airbus A321,13:05:00,Bengaluru,19:35:00,Amritsar,06:30:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,6563,ECONOMY,Airbus A321,00:50:00,Bengaluru,07:35:00,Amritsar,06:45:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,2328,ECONOMY,Airbus A321,14:15:00,Bengaluru,21:10:00,Amritsar,06:55:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,5218,ECONOMY,Airbus A321,14:00:00,Bengaluru,21:00:00,Amritsar,07:00:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,586,ECONOMY,Airbus A321,06:05:00,Bengaluru,13:30:00,Amritsar,07:25:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,869,ECONOMY,Airbus A321,11:45:00,Bengaluru,19:35:00,Amritsar,07:50:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,2335,ECONOMY,Airbus A321,23:00:00,Bengaluru,06:55:00,Amritsar,07:55:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,537,ECONOMY,Airbus A320,10:10:00,Bengaluru,18:30:00,Amritsar,08:20:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,5069,ECONOMY,Airbus A321,12:40:00,Bengaluru,21:00:00,Amritsar,08:20:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,175,ECONOMY,Airbus A321,10:35:00,Bengaluru,19:35:00,Amritsar,09:00:00,1,6851,Kempegowda International Airport,Sri Guru Ram Dass Jee International Airport
